ds,yhat,yhat_lower,yhat_upper
2024-03-27,189.66019314060767,157.47770780698806,221.1669153758252
2024-03-28,180.0615946418578,146.5540262331607,212.45096631742786
2024-03-29,161.58394257914333,131.90587493794385,191.61760238927272
2024-03-30,153.08034058496116,123.04058238542027,185.96370582640836
2024-03-31,152.39964612613005,120.40096484029512,182.19859663690886
2024-04-01,173.49502453102156,140.85294395012812,203.8560627168872
2024-04-02,185.63236823321057,155.7336644497581,214.96017653539818
2024-04-03,190.24520280983893,157.24188972974952,221.9089086098771
2024-04-04,180.64660431104025,149.36929947821884,211.06662660998404
2024-04-05,162.16895224833357,130.73216376338567,192.19289557461465
2024-04-06,153.66535025415743,119.02206152215211,184.2030945974193
2024-04-07,152.98465579534425,119.36227386979091,185.21099030723562
2024-04-08,174.08003420023132,142.5613030086837,207.14660421994841
2024-04-09,186.21737790242605,155.8106860286454,217.1245559453633
2024-04-10,190.83021247902164,159.44437698946797,224.05577351956376
2024-04-11,181.2316139802227,148.68924943042995,212.61127050569772
2024-04-12,162.59711670963918,130.64475556669063,194.40487909086582
2024-04-13,153.93666950759084,123.31085905194958,187.20321074893195
2024-04-14,153.0991298408551,123.15451424946785,183.44067670530214
2024-04-15,174.03766303791767,142.83017670727935,207.29443180781902
2024-04-16,186.01816153221827,156.01058215585383,217.15233221550258
2024-04-17,190.47415090092818,160.73513060864275,221.62698948213523
2024-04-18,180.71870719422824,149.93300664229176,213.88707667814202
2024-04-19,162.08420992370407,128.51320210886425,193.94276056864203
2024-04-20,153.423762721601,120.05219738449821,184.6245124451033
2024-04-21,152.5862230548775,121.02925617289685,181.50421778819444
2024-04-22,173.52475625195007,141.5066602932875,206.33455076884854
2024-04-23,185.50525474622825,151.55183718091115,216.58779878156372
2024-04-24,189.96124411493423,160.66618192188102,221.71936337259476
2024-04-25,180.20580040827733,149.87765083365832,211.76028207828526
2024-04-26,161.571303137714,131.39832640597876,191.41262375028828
2024-04-27,152.9108559356112,121.63567163866301,184.11711518790145
2024-04-28,152.0733162688986,119.32294178533962,183.5536619322714
2024-04-29,173.01184946589115,140.84251029631255,206.2379387783687
2024-04-30,184.9923479602111,152.03271927811218,217.7436868965886
2024-05-01,189.4483373289403,158.4418378843215,219.2588654840341
2024-05-02,179.6928936222984,147.76379340745416,209.56998524115693
2024-05-03,161.0583963516996,129.1361368203151,192.36689357588259
2024-05-04,152.39794914961502,122.32286371508901,181.69041494019743
2024-05-05,151.5604094829203,119.37067304563742,184.0061648893666
2024-05-06,172.49894267992354,141.7801054440663,204.11540471406653
2024-05-07,184.47944117422105,150.54466940824105,214.20056483385656
2024-05-08,188.93543054294634,157.50401730081927,217.45767276147893
2024-05-09,179.17998683628838,149.34260482277682,211.7974058796962
2024-05-10,160.54548956570954,129.20706950506138,192.08260168489758
2024-05-11,151.8850423636472,121.88488277582665,184.6676301252117
2024-05-12,151.04750269694202,121.7335492798224,182.93246753703633
2024-05-13,171.9860358939408,141.0685803096977,202.9380299138133
2024-05-14,183.96653438825703,152.89518358336534,214.73432053234615
2024-05-15,188.42252375696827,155.98734503284274,217.88264029537825
2024-05-16,178.66708005036858,148.3076761569789,208.96094730448564
2024-05-17,160.03258277971946,128.9093426173685,190.37066403215158
2024-05-18,151.37213557765094,119.78692000423509,184.63081447038547
2024-05-19,150.53459591096373,118.02442075226575,182.06395379476714
2024-05-20,171.4731291079732,139.81718646511806,200.7146059169466
2024-05-21,183.45362760226698,154.98124680083544,214.50812755787928
2024-05-22,187.90961697099112,156.74218614898524,216.72228128201357
2024-05-23,178.15417326435855,146.70313091821754,209.6772210610545
2024-05-24,159.51967599370505,125.26372423330608,189.6255465895747
2024-05-25,150.85922879166753,117.99258147955207,181.06985758767675
2024-05-26,150.0216891249367,120.61001027510252,181.4920575924171
2024-05-27,170.96022232192183,141.91647461625948,201.42719406538066
2024-05-28,182.94072081627692,151.12115404795446,214.09520260682376
2024-05-29,187.39671018501306,157.24581024082943,218.92043093549333
2024-05-30,177.64126647836406,146.00062190352736,209.3915136655649
2024-05-31,159.006769207715,129.8824854028737,190.71065144751245
2024-06-01,150.3463220056713,117.20063325361173,180.76421228407239
2024-06-02,149.5087823389584,119.06439996730839,179.99742290452815
2024-06-03,170.44731553595423,138.21677271778017,202.19906416321064
2024-06-04,182.4278140303129,148.83533997767108,215.6362886541464
2024-06-05,186.88380339900323,156.3498160378605,220.6194829872145
2024-06-06,177.1283596923696,144.47694586510855,209.6276021634617
2024-06-07,158.49386242177985,128.49364042360335,192.65801370561726
2024-06-08,149.8334152196751,118.70746081983579,180.80588736592924
2024-06-09,148.9958755529795,116.07837438546014,179.56810978673073
2024-06-10,169.93440874997907,137.2188694260373,200.16206329718216
2024-06-11,181.91490724432288,150.4428619659909,215.44771723978744
2024-06-12,186.3708966130261,155.8764677988748,217.39463028903222
2024-06-13,176.6154529063751,145.93472776231525,207.1137164920288
2024-06-14,157.9809556357898,126.70283749687655,192.77002112240118
2024-06-15,149.32050843369166,116.8520202859601,182.12404840001724
2024-06-16,148.48296876700186,117.08379520278672,180.17541730937384
2024-06-17,169.42150196400388,136.8314614883902,201.76872733038516
2024-06-18,181.4020004583057,150.5304750318374,211.66343528106586
2024-06-19,185.85798982703216,154.10380434099042,218.02871048342112
2024-06-20,176.10254612036508,144.61264342891062,207.18213634138948
2024-06-21,157.46804884978755,125.85145369731887,188.32465181196397
2024-06-22,148.80760164769544,116.55763974570418,180.13116642393658
2024-06-23,147.97006198097415,118.01345201692956,179.49396811788858
2024-06-24,168.90859517802872,138.09060789711106,200.6011988035316
2024-06-25,180.88909367231565,146.9919694332238,213.2889622870021
2024-06-26,185.34508304105407,154.73754985694902,217.70906599850395
2024-06-27,175.58963933438616,144.41719123736453,206.1548644691068
2024-06-28,156.9551420637853,125.43281671096419,186.35983310500657
2024-06-29,148.294694861734,117.533638219252,178.0894563439237
2024-06-30,147.45715519499586,114.51450520651872,180.94686701367783
2024-07-01,168.39568839206112,138.62516625881588,200.22823569894524
2024-07-02,180.37618688633862,147.81805050646022,213.57856500379518
2024-07-03,184.83217625507598,155.38647687812804,215.81531766522664
2024-07-04,175.07673254843525,142.95533331846855,206.1867416341518
2024-07-05,156.44223527778308,124.31211526128185,186.51917202374136
2024-07-06,147.78178807573778,117.53501989275033,179.04631255636951
2024-07-07,146.94424840901695,115.74766572530206,178.44889956774108
2024-07-08,167.88278160607834,136.27304305786228,198.37483653852007
2024-07-09,179.86328010033446,146.25823626293223,210.15518138604554
2024-07-10,184.31926946906617,151.72302934746068,216.8708933692161
2024-07-11,174.56382576244076,143.17927055119273,204.95705853322946
2024-07-12,155.929328491793,125.08078481471786,186.90323707953908
2024-07-13,147.26888128974798,116.28494031594225,179.4299011908089
2024-07-14,146.431341623038,115.50337210807577,176.9492076049062
2024-07-15,167.36987482003457,135.60608933152832,199.557936956703
2024-07-16,179.35037331435743,148.76254076979998,211.41358959575192
2024-07-17,183.80636268308808,153.5354844408492,214.29971690870426
2024-07-18,174.05091897643075,143.18382728107838,206.2487575177027
2024-07-19,155.41642170577856,123.71347531476663,186.0160890212631
2024-07-20,146.75597450378012,115.65435810536663,179.29357142561696
2024-07-21,145.91843483706037,114.78729672712524,176.99933107246463
2024-07-22,166.85696803405938,134.73396511253685,197.04208983286892
2024-07-23,178.83746652836737,148.91475492580176,209.79776255312603
2024-07-24,183.29345589709413,151.41378611439302,213.7799180984782
2024-07-25,173.5380121904207,143.20887781303415,205.7462052798936
2024-07-26,154.90351491985564,123.76671579644503,184.99949895834757
2024-07-27,146.24306771779032,116.34057055753699,177.4697433634048
2024-07-28,145.40552805108143,115.74627524175328,175.65041906847776
2024-07-29,166.3440612480918,134.15824389536303,197.72518607469442
2024-07-30,178.3245597423903,150.41168849340787,210.91761091207562
2024-07-31,182.780549111117,151.7805548265594,214.23633130916522
2024-08-01,173.02510540444177,141.3664834680842,204.72562605088297
2024-08-02,154.39060813384117,124.94088276839913,188.53786070809298
2024-08-03,145.7301609317941,114.21561514368136,179.29009818111632
2024-08-04,144.89262126510314,112.84105645398954,176.22303897487924
2024-08-05,165.83115446212418,134.39723884609398,196.63638311649822
2024-08-06,177.81165295640028,145.17287632734957,210.41954736960528
2024-08-07,182.26764232512306,151.81432255515864,214.83296841858603
2024-08-08,172.51219861843174,142.41964285817403,204.27736147004737
2024-08-09,153.87770134785114,122.7379086366662,185.5285580088039
2024-08-10,145.21725414580428,114.23479850016072,179.20599246086599
2024-08-11,144.3797144790761,114.0578184982613,176.87389272694728
2024-08-12,165.31824767605764,134.14539088477943,198.00381079741396
2024-08-13,177.29874617043623,145.3871755997962,208.69981514466298
2024-08-14,181.75473553914495,149.0631435472932,214.88536117692325
2024-08-15,171.99929183243728,140.17071273287866,202.16865872970334
2024-08-16,153.364794561916,121.28394325455216,184.80746888329392
2024-08-17,144.70434735980805,114.77831305770255,175.3672738774201
2024-08-18,143.86680769309783,112.88788061646277,172.0545175778114
2024-08-19,164.80534089008248,131.75760206110746,195.482796578621
2024-08-20,176.7858393844462,143.65518060311783,206.64802024620502
2024-08-21,181.24182875315103,150.25150095107807,213.9807476709467
2024-08-22,171.4863850465019,139.77065442657815,203.07349560648802
2024-08-23,152.85188777591378,120.76846937750493,184.32489695779327
2024-08-24,144.19144057382465,111.63632153422297,173.47413024666048
2024-08-25,143.35390090711888,111.26522320903094,175.4916292553253
2024-08-26,164.2924341041149,130.26462833360148,194.55378968555826
2024-08-27,176.27293259842904,145.45806599486693,207.75134414271704
2024-08-28,180.7289219671729,149.01419811051377,212.84839580768522
2024-08-29,170.97347826050742,139.16902705221472,199.9864067852824
2024-08-30,152.3389809899115,119.68695022017887,186.09123600830392
2024-08-31,143.6785337878284,112.41555810041392,174.8728327723309
2024-09-01,142.8409941211406,111.0977781040268,172.59776387485115
2024-09-02,163.7795273181473,132.75441334833695,193.2801629004463
2024-09-03,175.76002581245203,143.64745782489192,207.13452388611
2024-09-04,180.21601518116313,151.23055829485742,214.55901533314673
2024-09-05,170.46057147451293,141.87414988223716,202.5290428532344
2024-09-06,151.82607420392145,118.0705644212996,183.80279513294565
2024-09-07,143.16562700186057,111.07051000431423,175.70461303414092
2024-09-08,142.32808733511354,112.2776385713337,176.04285887058856
2024-09-09,163.2666205321721,130.8805680221756,195.975398891651
2024-09-10,175.24711902647496,143.335670547551,206.90801500486916
2024-09-11,179.703108395185,148.59925487091482,210.9076875937804
2024-09-12,169.9476646885776,136.43025044282547,203.05984708391168
2024-09-13,151.3131674179314,118.15579882624601,180.67458347831803
2024-09-14,142.65272021587077,111.95921884489505,173.41922702865165
2024-09-15,141.81518054913593,111.73543870214947,175.73225813219472
2024-09-16,162.75371374619695,133.12205121777419,195.11802042966292
2024-09-17,174.73421224048494,143.01288787708228,206.09933163815543
2024-09-18,179.1902016092079,148.3664355953537,210.29932932335998
2024-09-19,169.43475790256755,137.7305176766907,199.1453116806696
2024-09-20,150.80026063192912,118.98244348898723,183.5349171794736
2024-09-21,142.13981342988092,111.17770348275856,176.86972719015932
2024-09-22,141.302273763157,110.31454699999121,174.54790448110546
2024-09-23,162.24080696014556,131.6301830929918,193.79614158507192
2024-09-24,174.22130545449488,141.1080529863549,206.74181518811173
2024-09-25,178.67729482321394,147.16595338843123,208.47116195136658
2024-09-26,168.92185111658864,138.50296467061332,200.59879360918302
2024-09-27,150.2873538459269,120.12087693949451,182.12727035810653
2024-09-28,141.62690664388472,110.30404676062675,171.98600450770834
2024-09-29,140.78936697717873,109.35076275713425,171.48633699568234
2024-09-30,161.727900174178,129.0719645478061,193.22054763011218
2024-10-01,173.70839866851784,141.13639387955664,205.59674117627083
2024-10-02,178.16438803722002,147.91917056570975,210.53276846333952
2024-10-03,168.4089443305786,135.72618455814134,200.98596618587533
2024-10-04,149.7744470599918,117.63982693146639,178.8952498393324
2024-10-05,141.11399985788853,113.16785380811415,172.32487882401824
2024-10-06,140.27646019119982,106.21300061798343,170.69484720167597
2024-10-07,161.21499338819524,129.66715874487275,192.59417542840254
2024-10-08,173.19549188254084,142.962029141147,206.53946680147615
2024-10-09,177.6514812512429,146.68384535511348,208.04635222352894
2024-10-10,167.89603754458415,136.14579356411505,199.99394792684188
2024-10-11,149.26154027400176,116.39660886848147,178.78681244191418
2024-10-12,140.60109307192712,108.28678026610413,172.63711146692717
2024-10-13,139.76355340522153,108.27764281412763,171.56550511952267
2024-10-14,160.70208660222764,127.36667904609796,193.43402974866518
2024-10-15,172.68258509652367,139.2657434064473,204.14180774678238
2024-10-16,177.13857446524895,146.0797933599816,209.15509834545176
2024-10-17,167.3831307585741,134.9622864195539,199.28830067026473
2024-10-18,148.7486334879873,114.51500818343168,178.36899651548407
2024-10-19,140.08818628594366,109.20061484388899,171.34976573951934
2024-10-20,139.25064661919447,107.39842512752733,173.7948381910241
2024-10-21,160.18917981625248,128.67245453018612,191.21736666627098
2024-10-22,172.16967831054663,139.35971596127013,204.7386650361686
2024-10-23,176.62566767927086,144.76665343936773,210.7349467112835
2024-10-24,166.87022397257965,134.28320967773212,200.8233551310896
2024-10-25,148.23572670199727,116.81758209341488,180.4504880972853
2024-10-26,139.57527949994744,105.00060306534533,171.42498368032244
2024-10-27,138.73773983321618,104.85976599712271,170.34075479707775
2024-10-28,159.6762730302849,125.89197622090111,191.92049049901485
2024-10-29,171.6567715245696,138.61617994066285,203.42290052611241
2024-10-30,176.11276089326105,142.5307266590861,206.95429476027712
2024-10-31,166.35731718664425,132.12639906456863,202.23388599074764
2024-11-01,147.722819915995,115.57278249774478,177.81126082520765
2024-11-02,139.06237271395122,106.65373661897743,173.23314952311947
2024-11-03,138.22483304723727,106.28090823362524,171.1298341346746
2024-11-04,159.1633662443097,129.0018813108166,191.49719984968038
2024-11-05,171.14386473853943,138.0663061247835,203.16030150791082
2024-11-06,175.59985410728297,142.59833469568676,209.30078668057672
2024-11-07,165.84441040064976,130.97737762382133,198.43314972536757
2024-11-08,147.2099131300599,112.5002986809042,180.7228301213686
2024-11-09,138.5494659279614,105.0183955698855,170.32530767725527
2024-11-10,137.71192626125963,105.729175111718,168.16475709285584
2024-11-11,158.65045945825833,125.57783285298649,191.676122271692
2024-11-12,170.6309579525754,135.617098441332,202.63110717097612
2024-11-13,175.08694732130488,142.70128316807987,209.30489484896026
2024-11-14,165.33150361463976,130.89480140577703,201.0813465852112
2024-11-15,146.69700634405763,112.77022107144379,179.71739781198838
2024-11-16,138.0365591419872,105.50169521971699,171.78140988984313
2024-11-17,137.1990194752807,106.67572864759136,171.72631701849662
2024-11-18,158.13755267228314,122.96820123051695,190.47238020933437
2024-11-19,170.11805116658536,137.0318085190348,204.71015444156106
2024-11-20,174.5740405353109,141.19477852162038,207.29121647875834
2024-11-21,164.81859682866084,129.19330363221425,200.16608158742758
2024-11-22,146.18409955805538,112.13227355932368,178.85623392247842
2024-11-23,137.52365235600377,103.77631385230924,171.30369926349317
2024-11-24,136.68611268930175,102.33569306035663,167.99983046722224
2024-11-25,157.62464588630797,125.03283468353558,192.1419419317321
2024-11-26,169.6051443806083,139.149615637751,203.62678035724198
2024-11-27,174.06113374934966,140.2441916616452,206.37751364787974
2024-11-28,164.3056900426508,130.97749227553868,198.16735099458887
2024-11-29,145.67119277205313,110.85933283966943,179.8877435517853
2024-11-30,137.01074557000754,102.84690029727213,169.6871620862476
2024-12-01,136.17320590332346,103.19929252617686,170.01666073405272
2024-12-02,157.11173910025664,119.52221750907722,191.33515901347894
2024-12-03,169.09223759463126,133.54067883378897,203.52841641776516
2024-12-04,173.54822696333983,141.14168819635935,209.49352269176973
2024-12-05,163.79278325673098,129.9112005632249,196.91685307556216
2024-12-06,145.15828598606308,108.42275786723005,181.10639786696217
2024-12-07,136.49783878401772,101.29608691323608,172.38132539802524
2024-12-08,135.66029911729578,100.39754175952781,171.9784112241522
2024-12-09,156.598832314289,121.76158510808516,191.7260862850495
2024-12-10,168.57933080865422,135.86066056041324,203.12771361180913
2024-12-11,173.03532017736177,138.88612751340077,207.79586969892105
2024-12-12,163.27987647072095,127.11462034423381,198.8534881345133
2024-12-13,144.64537920012796,108.80466395009145,181.05060604517848
2024-12-14,135.98493199802792,101.14412389462736,172.1159517786886
2024-12-15,135.14739233131817,98.5550030373505,170.594416935503
2024-12-16,156.08592552830626,117.5992975201471,193.21043107609458
2024-12-17,168.06642402266417,134.523971897169,202.42572100864086
2024-12-18,172.5224133913678,135.61650631663647,209.59423165668395
2024-12-19,162.76696968471092,128.3343313511525,197.41527455583176
2024-12-20,144.13247241413788,109.76558440685758,178.97520874471977
2024-12-21,135.47202521203806,99.31606653921837,170.81867196512997
2024-12-22,134.63448554533988,98.07422955135381,169.65996854117594
2024-12-23,155.57301874233866,118.06239171766181,191.03065559308197
2024-12-24,167.55351723664702,131.89308896628586,204.22749127432857
2024-12-25,172.00950660537382,136.9926579804026,207.98873713211972
2024-12-26,162.25406289873203,124.61841393302608,195.9211263578188
2024-12-27,143.61956562812344,107.11994720670181,180.2319319828962
2024-12-28,134.95911842604184,98.91234417890887,173.36673685643302
2024-12-29,134.12157875931283,97.56266654625556,170.0529938102007
2024-12-30,155.06011195637106,117.92532818922999,193.08977100835898
2024-12-31,167.04061045065697,131.59488164298884,204.78856602144367
